subjects,repetition,repeated,occulted,lag,RMSE,Corr,Lag_Corr,Lag_RMSE,spectral_diff,xcorr,MI,segmentLength
1,1,1,1,5,-0.688735352697381,0.710254866372263,0.781458295632178,153.461311200115,1.4533325635032,0.930786597498174,NA,-1.1700057612118
1,1,0,0,18,-1.09351784405375,0.826818868068572,0.091078343053973,322.370139854884,-0.980541975277399,1.24242957131683,NA,0.246787006978855
1,2,1,0,23,0.512070274127529,0.325973307335866,-0.104313124756253,331.313925394328,-0.266496499697404,-1.04365974739419,-0.776134526073143,0.882197096955271
1,2,0,1,12,1.526174448821,-0.249465694113647,-0.352142050906499,394.909794284941,0.55770471630953,-1.62667338524113,-0.446649640128342,-0.10526452935943
1,3,1,1,16,0.862260247407648,0.234727539208119,0.866734899591934,215.787522428084,1.71762529979965,0.626988033887089,-0.799905615100025,-1.1700057612118
1,3,0,0,4,0.118111835583746,0.189036473587341,0.070974528191083,267.343779991696,-0.864034291770028,0.064206453340928,-0.654441299304143,0.401346218054199
1,4,1,0,31,-0.076351766491358,0.11593030823778,-0.777407714972639,311.669145426251,-0.733720311848847,-1.22768158850305,-0.893635694563769,0.882197096955271
1,4,0,1,17,2.0185297555798,-0.425644166647399,-0.457321825765247,431.833293198958,2.81073979071141,-1.42339256930298,-0.55411394834,-0.560355539747945
1,5,1,0,34,-0.064172037017715,0.262136101850465,-0.881752348880632,363.669422347413,-0.826949763480864,-0.810912165143002,-0.853462313004997,0.882197096955271
1,5,0,1,-14,0.052085605879677,0.867245829844604,0.413072903666496,312.597579240094,0.962170290142191,0.452533049367884,2.11296501775683,-0.328516723134928
1,6,1,1,-1,-1.56006988743932,0.882323378113163,0.888976996118258,99.8208696996066,-0.593705082988847,1.48289561367886,NA,-1.1700057612118
1,6,0,0,33,1.02217163922269,0.171018735991632,-0.903662850003953,500.018521955094,-0.29691736348549,0.375884707397366,-0.777957994961161,0.401346218054199
1,7,1,1,11,0.408650814452997,0.126300543116365,0.351514872572147,240.187489497837,1.37433267285635,-0.44999493523117,-0.929208665193359,-1.1700057612118
1,7,0,0,34,-0.081649123977028,-0.080647996107509,-0.50358557255766,267.39420761779,-0.193595927008001,-1.41419546007718,-0.917155645394729,0.401346218054199
1,8,1,0,7,-0.268013258778398,0.294896818444591,0.332347876370846,211.216931234144,-0.272742567234042,-0.478722367186904,-0.476001449305183,0.882197096955271
1,8,0,1,-3,1.14455457661019,-0.678157476935974,-0.713219511006413,339.124827715866,0.631318285769694,0.012353109196062,1.18186022062468,-0.577528785422983
1,9,1,0,21,-0.397464208293098,0.462644614328057,-0.208399158116577,306.90516695183,0.148384062895693,-0.037018888541668,0.277216400714788,0.882197096955271
1,9,0,1,3,-0.191311633771924,0.189836659198484,0.05961808010897,235.950062789752,-0.799339065410082,-0.337001598737546,-0.848997509452666,-0.276996986109813
1,10,1,0,10,-0.059392804929074,0.311651212715013,0.408624028693893,216.320614847801,0.353092925282468,-0.226682712849887,-0.490204404209846,0.882197096955271
1,10,0,1,35,0.526543094883375,-0.48943187209646,0.827707726674724,117.976382248068,-0.043784565244647,0.049334541639673,-0.036710155520322,-1.07555290999909
1,11,1,0,33,0.437419010512537,0.182722603846297,-0.711859738083986,351.391473873812,-0.000556364472417,-1.49776448091376,-0.820722849982069,0.882197096955271
