subjects,repetition,segment,lag,RMSE,correlation,lagCorr,lagRMSE,segmentLength,FB,FF,MI,VMD,samEnt,pupil_size,PSD,repeated
4,13,4,13,-0.406025246123228,0.649469710034369,0.832068552539391,0.196661730793913,545,-0.004222009677326,0.347626953660892,0.6540606759422,0.6540606759422,0.04455860119163,0.47956585281552,-0.708627701902944,1
4,13,5,3,2.03293860399734,-0.212736169378256,-0.063154354287276,0.403787342082274,355,-0.651592653553457,-0.914902458629001,0.26621651892726,0.26621651892726,0.014296056569864,-0.666761801319269,NA,0
4,14,1,13,0.547477624827711,0.440993223995551,0.697825194997392,0.242842867821534,314,0.291441786156686,-0.851999418001423,0.335437529761382,0.335437529761382,-0.292156803214053,NA,-1.11249432107775,0
4,14,2,11,-0.831447853378625,0.708274792252159,0.864373549557096,0.17103363280086,545,1.37442848002455,0.744131188684146,0.840256686442241,0.840256686442241,0.138621380799849,0.389069703531108,-0.785192723263967,1
4,14,3,16,0.458140956656866,0.316155131700564,0.732761918860013,0.211595278356415,380,-0.172735120667,-0.75832720647035,0.336151770632571,0.336151770632571,-0.090924461964105,-0.424452361946009,-0.708905294722353,0
4,14,4,12,-0.506096154972636,0.623336106147222,0.816144813854823,0.182446086106552,545,1.76846389345347,0.111307160577632,0.685219985865002,0.685219985865002,-0.044709589375473,-0.28280999675163,-0.589221886846831,1
4,14,5,15,-0.022313331800121,0.545612054903745,0.714767820473021,0.253277277909999,404,1.02371878949754,-0.494870148821785,0.475232000813099,0.475232000813099,0.110760614320762,-0.387409161530312,0.325428540017728,0
4,15,1,18,0.670676634288242,0.147526212097963,0.807284871031112,0.229555656127286,321,1.20305470696545,-0.810722885379672,0.396901044164001,0.396901044164001,0.037004385394348,NA,-0.643207915858422,0
4,15,2,12,0.063716163989583,0.603500385385661,0.803955354134285,0.219804371357509,545,2.12777629251359,0.032292672617078,0.682851742295104,0.682851742295104,0.022201940350795,-0.409462852064974,-0.431797927710394,1
4,15,3,13,-0.562650317578307,0.565415742882726,0.774737493214808,0.185915837284808,409,2.29241227176638,-0.916783138773719,0.426979994247966,0.426979994247966,0.038279137079189,0.092716016443895,-0.666190902094133,0
4,15,4,13,-0.302133745904532,0.608892342767947,0.839632867103814,0.196911484053034,545,0.97026796626015,0.145516298367622,0.651038457846701,0.651038457846701,-0.063909073906561,-0.254055481006229,-0.565541595392476,1
4,15,5,17,-0.684307741395961,0.555537874988933,0.813163806463743,0.179545038261976,399,1.13107384484304,-0.613504057631474,0.448002221267155,0.448002221267155,0.103647834282851,-0.323977276028908,-0.94808727312514,0
4,16,1,14,-0.019346802949414,0.246611102398371,0.612193548584927,0.211201242137392,314,1.79284821584112,-0.765491054989448,0.441837506568344,0.441837506568344,-0.019790511766102,NA,-0.617828347273138,0
4,16,2,13,-0.226299788492493,0.560203407206351,0.661775920272141,0.246857573827733,545,1.66934792759922,-0.71748216839828,0.44847099764968,0.44847099764968,0.033252211235984,0.210170867366912,-0.654912331790528,1
4,16,3,14,0.706795211635428,0.297383235008355,0.596686931747936,0.259253315189281,409,NA,-0.695526242964972,0.572107405186027,0.572107405186027,0.034836716939973,-0.656194286412477,1.81737475055466,0
4,16,4,9,-0.730934874532205,0.665677120143425,0.741872319539164,0.217589452406027,545,1.43573209648852,-0.204288521674099,0.578906958069237,0.578906958069237,-0.076125081642708,0.163552277804998,-0.695518338807518,1
